lat,lon,area_steradians
-4.5,245.5,0.00030367453155184137
-4.5,246.5,0.00030367453155184137
-4.5,247.5,0.00030367453155184137
-4.5,248.5,0.00030367453155184137
-4.5,249.5,0.00030367453155184137
-4.5,250.5,0.00030367453155184137
-4.5,251.5,0.00030367453155184137
-4.5,252.5,0.00030367453155184137
-4.5,253.5,0.00030367453155184137
-4.5,254.5,0.00030367453155184137
-4.5,255.5,0.00030367453155184137
-4.5,256.5,0.00030367453155184137
-4.5,257.5,0.00030367453155184137
-4.5,258.5,0.00030367453155184137
-4.5,259.5,0.00030367453155184137
-4.5,260.5,0.00030367453155184137
-4.5,261.5,0.00030367453155184137
-4.5,262.5,0.00030367453155184137
-4.5,263.5,0.00030367453155184137
-4.5,264.5,0.00030367453155184137
-4.5,265.5,0.00030367453155184137
-4.5,266.5,0.00030367453155184137
-4.5,267.5,0.00030367453155184137
-4.5,268.5,0.00030367453155184137
-4.5,269.5,0.00030367453155184137
-3.5,190.5,0.0003040453877969118
-3.5,191.5,0.0003040453877969118
-3.5,192.5,0.0003040453877969118
-3.5,193.5,0.0003040453877969118
-3.5,194.5,0.0003040453877969118
-3.5,195.5,0.0003040453877969118
-3.5,196.5,0.0003040453877969118
-3.5,197.5,0.0003040453877969118
-3.5,198.5,0.0003040453877969118
-3.5,199.5,0.0003040453877969118
-3.5,200.5,0.0003040453877969118
-3.5,201.5,0.0003040453877969118
-3.5,202.5,0.0003040453877969118
-3.5,203.5,0.0003040453877969118
-3.5,204.5,0.0003040453877969118
-3.5,205.5,0.0003040453877969118
-3.5,206.5,0.0003040453877969118
-3.5,207.5,0.0003040453877969118
-3.5,208.5,0.0003040453877969118
-3.5,209.5,0.0003040453877969118
-3.5,210.5,0.0003040453877969118
-3.5,211.5,0.0003040453877969118
-3.5,212.5,0.0003040453877969118
-3.5,213.5,0.0003040453877969118
-3.5,214.5,0.0003040453877969118
-3.5,215.5,0.0003040453877969118
-3.5,216.5,0.0003040453877969118
-3.5,217.5,0.0003040453877969118
-3.5,218.5,0.0003040453877969118
-3.5,219.5,0.0003040453877969118
-3.5,220.5,0.0003040453877969118
-3.5,221.5,0.0003040453877969118
-3.5,222.5,0.0003040453877969118
-3.5,223.5,0.0003040453877969118
-3.5,224.5,0.0003040453877969118
-3.5,225.5,0.0003040453877969118
-3.5,226.5,0.0003040453877969118
-3.5,227.5,0.0003040453877969118
-3.5,228.5,0.0003040453877969118
-3.5,229.5,0.0003040453877969118
-3.5,230.5,0.0003040453877969118
-3.5,231.5,0.0003040453877969118
-3.5,232.5,0.0003040453877969118
-3.5,233.5,0.0003040453877969118
-3.5,234.5,0.0003040453877969118
-3.5,235.5,0.0003040453877969118
-3.5,236.5,0.0003040453877969118
-3.5,237.5,0.0003040453877969118
-3.5,238.5,0.0003040453877969118
-3.5,239.5,0.0003040453877969118
-3.5,240.5,0.0003040453877969118
-3.5,241.5,0.0003040453877969118
-3.5,242.5,0.0003040453877969118
-3.5,243.5,0.0003040453877969118
-3.5,244.5,0.0003040453877969118
-3.5,245.5,0.0003040453877969118
-3.5,246.5,0.0003040453877969118
-3.5,247.5,0.0003040453877969118
-3.5,248.5,0.0003040453877969118
-3.5,249.5,0.0003040453877969118
-3.5,250.5,0.0003040453877969118
-3.5,251.5,0.0003040453877969118
-3.5,252.5,0.0003040453877969118
-3.5,253.5,0.0003040453877969118
-3.5,254.5,0.0003040453877969118
-3.5,255.5,0.0003040453877969118
-3.5,256.5,0.0003040453877969118
-3.5,257.5,0.0003040453877969118
-3.5,258.5,0.0003040453877969118
-3.5,259.5,0.0003040453877969118
-3.5,260.5,0.0003040453877969118
-3.5,261.5,0.0003040453877969118
-3.5,262.5,0.0003040453877969118
-3.5,263.5,0.0003040453877969118
-3.5,264.5,0.0003040453877969118
-3.5,265.5,0.0003040453877969118
-3.5,266.5,0.0003040453877969118
-3.5,267.5,0.0003040453877969118
-3.5,268.5,0.0003040453877969118
-3.5,269.5,0.0003040453877969118
-2.5,190.5,0.0003043236288715054
-2.5,191.5,0.0003043236288715054
-2.5,192.5,0.0003043236288715054
-2.5,193.5,0.0003043236288715054
-2.5,194.5,0.0003043236288715054
-2.5,195.5,0.0003043236288715054
-2.5,196.5,0.0003043236288715054
-2.5,197.5,0.0003043236288715054
-2.5,198.5,0.0003043236288715054
-2.5,199.5,0.0003043236288715054
-2.5,200.5,0.0003043236288715054
-2.5,201.5,0.0003043236288715054
-2.5,202.5,0.0003043236288715054
-2.5,203.5,0.0003043236288715054
-2.5,204.5,0.0003043236288715054
-2.5,205.5,0.0003043236288715054
-2.5,206.5,0.0003043236288715054
-2.5,207.5,0.0003043236288715054
-2.5,208.5,0.0003043236288715054
-2.5,209.5,0.0003043236288715054
-2.5,210.5,0.0003043236288715054
-2.5,211.5,0.0003043236288715054
-2.5,212.5,0.0003043236288715054
-2.5,213.5,0.0003043236288715054
-2.5,214.5,0.0003043236288715054
-2.5,215.5,0.0003043236288715054
-2.5,216.5,0.0003043236288715054
-2.5,217.5,0.0003043236288715054
-2.5,218.5,0.0003043236288715054
-2.5,219.5,0.0003043236288715054
-2.5,220.5,0.0003043236288715054
-2.5,221.5,0.0003043236288715054
-2.5,222.5,0.0003043236288715054
-2.5,223.5,0.0003043236288715054
-2.5,224.5,0.0003043236288715054
-2.5,225.5,0.0003043236288715054
-2.5,226.5,0.0003043236288715054
-2.5,227.5,0.0003043236288715054
-2.5,228.5,0.0003043236288715054
-2.5,229.5,0.0003043236288715054
-2.5,230.5,0.0003043236288715054
-2.5,231.5,0.0003043236288715054
-2.5,232.5,0.0003043236288715054
-2.5,233.5,0.0003043236288715054
-2.5,234.5,0.0003043236288715054
-2.5,235.5,0.0003043236288715054
-2.5,236.5,0.0003043236288715054
-2.5,237.5,0.0003043236288715054
-2.5,238.5,0.0003043236288715054
-2.5,239.5,0.0003043236288715054
-2.5,240.5,0.0003043236288715054
-2.5,241.5,0.0003043236288715054
-2.5,242.5,0.0003043236288715054
-2.5,243.5,0.0003043236288715054
-2.5,244.5,0.0003043236288715054
-2.5,245.5,0.0003043236288715054
-2.5,246.5,0.0003043236288715054
-2.5,247.5,0.0003043236288715054
-2.5,248.5,0.0003043236288715054
-2.5,249.5,0.0003043236288715054
-2.5,250.5,0.0003043236288715054
-2.5,251.5,0.0003043236288715054
-2.5,252.5,0.0003043236288715054
-2.5,253.5,0.0003043236288715054
-2.5,254.5,0.0003043236288715054
-2.5,255.5,0.0003043236288715054
-2.5,256.5,0.0003043236288715054
-2.5,257.5,0.0003043236288715054
-2.5,258.5,0.0003043236288715054
-2.5,259.5,0.0003043236288715054
-2.5,260.5,0.0003043236288715054
-2.5,261.5,0.0003043236288715054
-2.5,262.5,0.0003043236288715054
-2.5,263.5,0.0003043236288715054
-2.5,264.5,0.0003043236288715054
-2.5,265.5,0.0003043236288715054
-2.5,266.5,0.0003043236288715054
-2.5,267.5,0.0003043236288715054
-2.5,268.5,0.0003043236288715054
-2.5,269.5,0.0003043236288715054
-1.5,190.5,0.00030450917002069534
-1.5,191.5,0.00030450917002069534
-1.5,192.5,0.00030450917002069534
-1.5,193.5,0.00030450917002069534
-1.5,194.5,0.00030450917002069534
-1.5,195.5,0.00030450917002069534
-1.5,196.5,0.00030450917002069534
-1.5,197.5,0.00030450917002069534
-1.5,198.5,0.00030450917002069534
-1.5,199.5,0.00030450917002069534
-1.5,200.5,0.00030450917002069534
-1.5,201.5,0.00030450917002069534
-1.5,202.5,0.00030450917002069534
-1.5,203.5,0.00030450917002069534
-1.5,204.5,0.00030450917002069534
-1.5,205.5,0.00030450917002069534
-1.5,206.5,0.00030450917002069534
-1.5,207.5,0.00030450917002069534
-1.5,208.5,0.00030450917002069534
-1.5,209.5,0.00030450917002069534
-1.5,210.5,0.00030450917002069534
-1.5,211.5,0.00030450917002069534
-1.5,212.5,0.00030450917002069534
-1.5,213.5,0.00030450917002069534
-1.5,214.5,0.00030450917002069534
-1.5,215.5,0.00030450917002069534
-1.5,216.5,0.00030450917002069534
-1.5,217.5,0.00030450917002069534
-1.5,218.5,0.00030450917002069534
-1.5,219.5,0.00030450917002069534
-1.5,220.5,0.00030450917002069534
-1.5,221.5,0.00030450917002069534
-1.5,222.5,0.00030450917002069534
-1.5,223.5,0.00030450917002069534
-1.5,224.5,0.00030450917002069534
-1.5,225.5,0.00030450917002069534
-1.5,226.5,0.00030450917002069534
-1.5,227.5,0.00030450917002069534
-1.5,228.5,0.00030450917002069534
-1.5,229.5,0.00030450917002069534
-1.5,230.5,0.00030450917002069534
-1.5,231.5,0.00030450917002069534
-1.5,232.5,0.00030450917002069534
-1.5,233.5,0.00030450917002069534
-1.5,234.5,0.00030450917002069534
-1.5,235.5,0.00030450917002069534
-1.5,236.5,0.00030450917002069534
-1.5,237.5,0.00030450917002069534
-1.5,238.5,0.00030450917002069534
-1.5,239.5,0.00030450917002069534
-1.5,240.5,0.00030450917002069534
-1.5,241.5,0.00030450917002069534
-1.5,242.5,0.00030450917002069534
-1.5,243.5,0.00030450917002069534
-1.5,244.5,0.00030450917002069534
-1.5,245.5,0.00030450917002069534
-1.5,246.5,0.00030450917002069534
-1.5,247.5,0.00030450917002069534
-1.5,248.5,0.00030450917002069534
-1.5,249.5,0.00030450917002069534
-1.5,250.5,0.00030450917002069534
-1.5,251.5,0.00030450917002069534
-1.5,252.5,0.00030450917002069534
-1.5,253.5,0.00030450917002069534
-1.5,254.5,0.00030450917002069534
-1.5,255.5,0.00030450917002069534
-1.5,256.5,0.00030450917002069534
-1.5,257.5,0.00030450917002069534
-1.5,258.5,0.00030450917002069534
-1.5,259.5,0.00030450917002069534
-1.5,260.5,0.00030450917002069534
-1.5,261.5,0.00030450917002069534
-1.5,262.5,0.00030450917002069534
-1.5,263.5,0.00030450917002069534
-1.5,264.5,0.00030450917002069534
-1.5,265.5,0.00030450917002069534
-1.5,266.5,0.00030450917002069534
-1.5,267.5,0.00030450917002069534
-1.5,268.5,0.00030450917002069534
-1.5,269.5,0.00030450917002069534
-0.5,190.5,0.0003046019547268505
-0.5,191.5,0.0003046019547268505
-0.5,192.5,0.0003046019547268505
-0.5,193.5,0.0003046019547268505
-0.5,194.5,0.0003046019547268505
-0.5,195.5,0.0003046019547268505
-0.5,196.5,0.0003046019547268505
-0.5,197.5,0.0003046019547268505
-0.5,198.5,0.0003046019547268505
-0.5,199.5,0.0003046019547268505
-0.5,200.5,0.0003046019547268505
-0.5,201.5,0.0003046019547268505
-0.5,202.5,0.0003046019547268505
-0.5,203.5,0.0003046019547268505
-0.5,204.5,0.0003046019547268505
-0.5,205.5,0.0003046019547268505
-0.5,206.5,0.0003046019547268505
-0.5,207.5,0.0003046019547268505
-0.5,208.5,0.0003046019547268505
-0.5,209.5,0.0003046019547268505
-0.5,210.5,0.0003046019547268505
-0.5,211.5,0.0003046019547268505
-0.5,212.5,0.0003046019547268505
-0.5,213.5,0.0003046019547268505
-0.5,214.5,0.0003046019547268505
-0.5,215.5,0.0003046019547268505
-0.5,216.5,0.0003046019547268505
-0.5,217.5,0.0003046019547268505
-0.5,218.5,0.0003046019547268505
-0.5,219.5,0.0003046019547268505
-0.5,220.5,0.0003046019547268505
-0.5,221.5,0.0003046019547268505
-0.5,222.5,0.0003046019547268505
-0.5,223.5,0.0003046019547268505
-0.5,224.5,0.0003046019547268505
-0.5,225.5,0.0003046019547268505
-0.5,226.5,0.0003046019547268505
-0.5,227.5,0.0003046019547268505
-0.5,228.5,0.0003046019547268505
-0.5,229.5,0.0003046019547268505
-0.5,230.5,0.0003046019547268505
-0.5,231.5,0.0003046019547268505
-0.5,232.5,0.0003046019547268505
-0.5,233.5,0.0003046019547268505
-0.5,234.5,0.0003046019547268505
-0.5,235.5,0.0003046019547268505
-0.5,236.5,0.0003046019547268505
-0.5,237.5,0.0003046019547268505
-0.5,238.5,0.0003046019547268505
-0.5,239.5,0.0003046019547268505
-0.5,240.5,0.0003046019547268505
-0.5,241.5,0.0003046019547268505
-0.5,242.5,0.0003046019547268505
-0.5,243.5,0.0003046019547268505
-0.5,244.5,0.0003046019547268505
-0.5,245.5,0.0003046019547268505
-0.5,246.5,0.0003046019547268505
-0.5,247.5,0.0003046019547268505
-0.5,248.5,0.0003046019547268505
-0.5,249.5,0.0003046019547268505
-0.5,250.5,0.0003046019547268505
-0.5,251.5,0.0003046019547268505
-0.5,252.5,0.0003046019547268505
-0.5,253.5,0.0003046019547268505
-0.5,254.5,0.0003046019547268505
-0.5,255.5,0.0003046019547268505
-0.5,256.5,0.0003046019547268505
-0.5,257.5,0.0003046019547268505
-0.5,258.5,0.0003046019547268505
-0.5,259.5,0.0003046019547268505
-0.5,260.5,0.0003046019547268505
-0.5,261.5,0.0003046019547268505
-0.5,262.5,0.0003046019547268505
-0.5,263.5,0.0003046019547268505
-0.5,264.5,0.0003046019547268505
-0.5,265.5,0.0003046019547268505
-0.5,266.5,0.0003046019547268505
-0.5,267.5,0.0003046019547268505
-0.5,268.5,0.0003046019547268505
-0.5,269.5,0.0003046019547268505
0.5,190.5,0.0003046019547268505
0.5,191.5,0.0003046019547268505
0.5,192.5,0.0003046019547268505
0.5,193.5,0.0003046019547268505
0.5,194.5,0.0003046019547268505
0.5,195.5,0.0003046019547268505
0.5,196.5,0.0003046019547268505
0.5,197.5,0.0003046019547268505
0.5,198.5,0.0003046019547268505
0.5,199.5,0.0003046019547268505
0.5,200.5,0.0003046019547268505
0.5,201.5,0.0003046019547268505
0.5,202.5,0.0003046019547268505
0.5,203.5,0.0003046019547268505
0.5,204.5,0.0003046019547268505
0.5,205.5,0.0003046019547268505
0.5,206.5,0.0003046019547268505
0.5,207.5,0.0003046019547268505
0.5,208.5,0.0003046019547268505
0.5,209.5,0.0003046019547268505
0.5,210.5,0.0003046019547268505
0.5,211.5,0.0003046019547268505
0.5,212.5,0.0003046019547268505
0.5,213.5,0.0003046019547268505
0.5,214.5,0.0003046019547268505
0.5,215.5,0.0003046019547268505
0.5,216.5,0.0003046019547268505
0.5,217.5,0.0003046019547268505
0.5,218.5,0.0003046019547268505
0.5,219.5,0.0003046019547268505
0.5,220.5,0.0003046019547268505
0.5,221.5,0.0003046019547268505
0.5,222.5,0.0003046019547268505
0.5,223.5,0.0003046019547268505
0.5,224.5,0.0003046019547268505
0.5,225.5,0.0003046019547268505
0.5,226.5,0.0003046019547268505
0.5,227.5,0.0003046019547268505
0.5,228.5,0.0003046019547268505
0.5,229.5,0.0003046019547268505
0.5,230.5,0.0003046019547268505
0.5,231.5,0.0003046019547268505
0.5,232.5,0.0003046019547268505
0.5,233.5,0.0003046019547268505
0.5,234.5,0.0003046019547268505
0.5,235.5,0.0003046019547268505
0.5,236.5,0.0003046019547268505
0.5,237.5,0.0003046019547268505
0.5,238.5,0.0003046019547268505
0.5,239.5,0.0003046019547268505
0.5,240.5,0.0003046019547268505
0.5,241.5,0.0003046019547268505
0.5,242.5,0.0003046019547268505
0.5,243.5,0.0003046019547268505
0.5,244.5,0.0003046019547268505
0.5,245.5,0.0003046019547268505
0.5,246.5,0.0003046019547268505
0.5,247.5,0.0003046019547268505
0.5,248.5,0.0003046019547268505
0.5,249.5,0.0003046019547268505
0.5,250.5,0.0003046019547268505
0.5,251.5,0.0003046019547268505
0.5,252.5,0.0003046019547268505
0.5,253.5,0.0003046019547268505
0.5,254.5,0.0003046019547268505
0.5,255.5,0.0003046019547268505
0.5,256.5,0.0003046019547268505
0.5,257.5,0.0003046019547268505
0.5,258.5,0.0003046019547268505
0.5,259.5,0.0003046019547268505
0.5,260.5,0.0003046019547268505
0.5,261.5,0.0003046019547268505
0.5,262.5,0.0003046019547268505
0.5,263.5,0.0003046019547268505
0.5,264.5,0.0003046019547268505
0.5,265.5,0.0003046019547268505
0.5,266.5,0.0003046019547268505
0.5,267.5,0.0003046019547268505
0.5,268.5,0.0003046019547268505
0.5,269.5,0.0003046019547268505
1.5,190.5,0.00030450917002069534
1.5,191.5,0.00030450917002069534
1.5,192.5,0.00030450917002069534
1.5,193.5,0.00030450917002069534
1.5,194.5,0.00030450917002069534
1.5,195.5,0.00030450917002069534
1.5,196.5,0.00030450917002069534
1.5,197.5,0.00030450917002069534
1.5,198.5,0.00030450917002069534
1.5,199.5,0.00030450917002069534
1.5,200.5,0.00030450917002069534
1.5,201.5,0.00030450917002069534
1.5,202.5,0.00030450917002069534
1.5,203.5,0.00030450917002069534
1.5,204.5,0.00030450917002069534
1.5,205.5,0.00030450917002069534
1.5,206.5,0.00030450917002069534
1.5,207.5,0.00030450917002069534
1.5,208.5,0.00030450917002069534
1.5,209.5,0.00030450917002069534
1.5,210.5,0.00030450917002069534
1.5,211.5,0.00030450917002069534
1.5,212.5,0.00030450917002069534
1.5,213.5,0.00030450917002069534
1.5,214.5,0.00030450917002069534
1.5,215.5,0.00030450917002069534
1.5,216.5,0.00030450917002069534
1.5,217.5,0.00030450917002069534
1.5,218.5,0.00030450917002069534
1.5,219.5,0.00030450917002069534
1.5,220.5,0.00030450917002069534
1.5,221.5,0.00030450917002069534
1.5,222.5,0.00030450917002069534
1.5,223.5,0.00030450917002069534
1.5,224.5,0.00030450917002069534
1.5,225.5,0.00030450917002069534
1.5,226.5,0.00030450917002069534
1.5,227.5,0.00030450917002069534
1.5,228.5,0.00030450917002069534
1.5,229.5,0.00030450917002069534
1.5,230.5,0.00030450917002069534
1.5,231.5,0.00030450917002069534
1.5,232.5,0.00030450917002069534
1.5,233.5,0.00030450917002069534
1.5,234.5,0.00030450917002069534
1.5,235.5,0.00030450917002069534
1.5,236.5,0.00030450917002069534
1.5,237.5,0.00030450917002069534
1.5,238.5,0.00030450917002069534
1.5,239.5,0.00030450917002069534
1.5,240.5,0.00030450917002069534
1.5,241.5,0.00030450917002069534
1.5,242.5,0.00030450917002069534
1.5,243.5,0.00030450917002069534
1.5,244.5,0.00030450917002069534
1.5,245.5,0.00030450917002069534
1.5,246.5,0.00030450917002069534
1.5,247.5,0.00030450917002069534
1.5,248.5,0.00030450917002069534
1.5,249.5,0.00030450917002069534
1.5,250.5,0.00030450917002069534
1.5,251.5,0.00030450917002069534
1.5,252.5,0.00030450917002069534
1.5,253.5,0.00030450917002069534
1.5,254.5,0.00030450917002069534
1.5,255.5,0.00030450917002069534
1.5,256.5,0.00030450917002069534
1.5,257.5,0.00030450917002069534
1.5,258.5,0.00030450917002069534
1.5,259.5,0.00030450917002069534
1.5,260.5,0.00030450917002069534
1.5,261.5,0.00030450917002069534
1.5,262.5,0.00030450917002069534
1.5,263.5,0.00030450917002069534
1.5,264.5,0.00030450917002069534
1.5,265.5,0.00030450917002069534
1.5,266.5,0.00030450917002069534
1.5,267.5,0.00030450917002069534
1.5,268.5,0.00030450917002069534
1.5,269.5,0.00030450917002069534
2.5,190.5,0.0003043236288715054
2.5,191.5,0.0003043236288715054
2.5,192.5,0.0003043236288715054
2.5,193.5,0.0003043236288715054
2.5,194.5,0.0003043236288715054
2.5,195.5,0.0003043236288715054
2.5,196.5,0.0003043236288715054
2.5,197.5,0.0003043236288715054
2.5,198.5,0.0003043236288715054
2.5,199.5,0.0003043236288715054
2.5,200.5,0.0003043236288715054
2.5,201.5,0.0003043236288715054
2.5,202.5,0.0003043236288715054
2.5,203.5,0.0003043236288715054
2.5,204.5,0.0003043236288715054
2.5,205.5,0.0003043236288715054
2.5,206.5,0.0003043236288715054
2.5,207.5,0.0003043236288715054
2.5,208.5,0.0003043236288715054
2.5,209.5,0.0003043236288715054
2.5,210.5,0.0003043236288715054
2.5,211.5,0.0003043236288715054
2.5,212.5,0.0003043236288715054
2.5,213.5,0.0003043236288715054
2.5,214.5,0.0003043236288715054
2.5,215.5,0.0003043236288715054
2.5,216.5,0.0003043236288715054
2.5,217.5,0.0003043236288715054
2.5,218.5,0.0003043236288715054
2.5,219.5,0.0003043236288715054
2.5,220.5,0.0003043236288715054
2.5,221.5,0.0003043236288715054
2.5,222.5,0.0003043236288715054
2.5,223.5,0.0003043236288715054
2.5,224.5,0.0003043236288715054
2.5,225.5,0.0003043236288715054
2.5,226.5,0.0003043236288715054
2.5,227.5,0.0003043236288715054
2.5,228.5,0.0003043236288715054
2.5,229.5,0.0003043236288715054
2.5,230.5,0.0003043236288715054
2.5,231.5,0.0003043236288715054
2.5,232.5,0.0003043236288715054
2.5,233.5,0.0003043236288715054
2.5,234.5,0.0003043236288715054
2.5,235.5,0.0003043236288715054
2.5,236.5,0.0003043236288715054
2.5,237.5,0.0003043236288715054
2.5,238.5,0.0003043236288715054
2.5,239.5,0.0003043236288715054
2.5,240.5,0.0003043236288715054
2.5,241.5,0.0003043236288715054
2.5,242.5,0.0003043236288715054
2.5,243.5,0.0003043236288715054
2.5,244.5,0.0003043236288715054
2.5,245.5,0.0003043236288715054
2.5,246.5,0.0003043236288715054
2.5,247.5,0.0003043236288715054
2.5,248.5,0.0003043236288715054
2.5,249.5,0.0003043236288715054
2.5,250.5,0.0003043236288715054
2.5,251.5,0.0003043236288715054
2.5,252.5,0.0003043236288715054
2.5,253.5,0.0003043236288715054
2.5,254.5,0.0003043236288715054
2.5,255.5,0.0003043236288715054
2.5,256.5,0.0003043236288715054
2.5,257.5,0.0003043236288715054
2.5,258.5,0.0003043236288715054
2.5,259.5,0.0003043236288715054
2.5,260.5,0.0003043236288715054
2.5,261.5,0.0003043236288715054
2.5,262.5,0.0003043236288715054
2.5,263.5,0.0003043236288715054
2.5,264.5,0.0003043236288715054
2.5,265.5,0.0003043236288715054
2.5,266.5,0.0003043236288715054
2.5,267.5,0.0003043236288715054
2.5,268.5,0.0003043236288715054
2.5,269.5,0.0003043236288715054
3.5,190.5,0.0003040453877969118
3.5,191.5,0.0003040453877969118
3.5,192.5,0.0003040453877969118
3.5,193.5,0.0003040453877969118
3.5,194.5,0.0003040453877969118
3.5,195.5,0.0003040453877969118
3.5,196.5,0.0003040453877969118
3.5,197.5,0.0003040453877969118
3.5,198.5,0.0003040453877969118
3.5,199.5,0.0003040453877969118
3.5,200.5,0.0003040453877969118
3.5,201.5,0.0003040453877969118
3.5,202.5,0.0003040453877969118
3.5,203.5,0.0003040453877969118
3.5,204.5,0.0003040453877969118
3.5,205.5,0.0003040453877969118
3.5,206.5,0.0003040453877969118
3.5,207.5,0.0003040453877969118
3.5,208.5,0.0003040453877969118
3.5,209.5,0.0003040453877969118
3.5,210.5,0.0003040453877969118
3.5,211.5,0.0003040453877969118
3.5,212.5,0.0003040453877969118
3.5,213.5,0.0003040453877969118
3.5,214.5,0.0003040453877969118
3.5,215.5,0.0003040453877969118
3.5,216.5,0.0003040453877969118
3.5,217.5,0.0003040453877969118
3.5,218.5,0.0003040453877969118
3.5,219.5,0.0003040453877969118
3.5,220.5,0.0003040453877969118
3.5,221.5,0.0003040453877969118
3.5,222.5,0.0003040453877969118
3.5,223.5,0.0003040453877969118
3.5,224.5,0.0003040453877969118
3.5,225.5,0.0003040453877969118
3.5,226.5,0.0003040453877969118
3.5,227.5,0.0003040453877969118
3.5,228.5,0.0003040453877969118
3.5,229.5,0.0003040453877969118
3.5,230.5,0.0003040453877969118
3.5,231.5,0.0003040453877969118
3.5,232.5,0.0003040453877969118
3.5,233.5,0.0003040453877969118
3.5,234.5,0.0003040453877969118
3.5,235.5,0.0003040453877969118
3.5,236.5,0.0003040453877969118
3.5,237.5,0.0003040453877969118
3.5,238.5,0.0003040453877969118
3.5,239.5,0.0003040453877969118
3.5,240.5,0.0003040453877969118
3.5,241.5,0.0003040453877969118
3.5,242.5,0.0003040453877969118
3.5,243.5,0.0003040453877969118
3.5,244.5,0.0003040453877969118
3.5,245.5,0.0003040453877969118
3.5,246.5,0.0003040453877969118
3.5,247.5,0.0003040453877969118
3.5,248.5,0.0003040453877969118
3.5,249.5,0.0003040453877969118
3.5,250.5,0.0003040453877969118
3.5,251.5,0.0003040453877969118
3.5,252.5,0.0003040453877969118
3.5,253.5,0.0003040453877969118
3.5,254.5,0.0003040453877969118
3.5,255.5,0.0003040453877969118
3.5,256.5,0.0003040453877969118
3.5,257.5,0.0003040453877969118
3.5,258.5,0.0003040453877969118
3.5,259.5,0.0003040453877969118
3.5,260.5,0.0003040453877969118
3.5,261.5,0.0003040453877969118
3.5,262.5,0.0003040453877969118
3.5,263.5,0.0003040453877969118
3.5,264.5,0.0003040453877969118
3.5,265.5,0.0003040453877969118
3.5,266.5,0.0003040453877969118
3.5,267.5,0.0003040453877969118
3.5,268.5,0.0003040453877969118
3.5,269.5,0.0003040453877969118
4.5,190.5,0.00030367453155184137
4.5,191.5,0.00030367453155184137
4.5,192.5,0.00030367453155184137
4.5,193.5,0.00030367453155184137
4.5,194.5,0.00030367453155184137
4.5,195.5,0.00030367453155184137
4.5,196.5,0.00030367453155184137
4.5,197.5,0.00030367453155184137
4.5,198.5,0.00030367453155184137
4.5,199.5,0.00030367453155184137
4.5,200.5,0.00030367453155184137
4.5,201.5,0.00030367453155184137
4.5,202.5,0.00030367453155184137
4.5,203.5,0.00030367453155184137
4.5,204.5,0.00030367453155184137
4.5,205.5,0.00030367453155184137
4.5,206.5,0.00030367453155184137
4.5,207.5,0.00030367453155184137
4.5,208.5,0.00030367453155184137
4.5,209.5,0.00030367453155184137
4.5,210.5,0.00030367453155184137
4.5,211.5,0.00030367453155184137
4.5,212.5,0.00030367453155184137
4.5,213.5,0.00030367453155184137
4.5,214.5,0.00030367453155184137
4.5,215.5,0.00030367453155184137
4.5,216.5,0.00030367453155184137
4.5,217.5,0.00030367453155184137
4.5,218.5,0.00030367453155184137
4.5,219.5,0.00030367453155184137
4.5,220.5,0.00030367453155184137
4.5,221.5,0.00030367453155184137
4.5,222.5,0.00030367453155184137
4.5,223.5,0.00030367453155184137
